id,Dia,Manera_de_la_muerte,Arma,Edad,Genero,Raza,Ciudad,Estado,Signos_de_enfermedades_mentales,Nivel_de_amenaza,flee,Categoria_de_armas
2542,2017-04-28,shot,gun,32.0,M,Black,Atlanta,GA,False,attack,Not fleeing,Guns
2547,2017-04-28,shot,gun,25.0,M,Hispanic,San Mateo,CA,False,attack,Not fleeing,Guns
2538,2017-04-29,shot,unarmed,15.0,M,Black,Balch Springs,TX,False,undetermined,Not fleeing,Unarmed
2539,2017-04-29,shot,crossbow,59.0,M,White,Papaaloa,HI,False,other,Not fleeing,Piercing objects
2543,2017-04-29,shot,gun,35.0,M,Black,Newport News,VA,False,attack,Not fleeing,Guns
2546,2017-04-29,shot,unknown,33.0,M,Hispanic,Eldorado,NM,False,attack,Not fleeing,Unknown
2540,2017-04-30,shot,gun,32.0,M,White,Tom,OK,True,attack,Not fleeing,Guns
2544,2017-04-30,shot,gun,49.0,M,White,University City,CA,False,attack,Not fleeing,Guns
2545,2017-04-30,shot,gun,46.0,M,Black,Detroit,MI,False,attack,Not fleeing,Guns
2550,2017-05-01,shot,gun,25.0,M,White,Conroe,TX,False,attack,Not fleeing,Guns
2551,2017-05-02,shot,gun,20.0,M,Hispanic,Austin,TX,True,other,Not fleeing,Guns
2549,2017-05-02,shot and Tasered,knife,48.0,M,Black,Irving,TX,False,attack,Not fleeing,Sharp objects
2553,2017-05-03,shot,gun,24.0,M,White,San Jose,CA,True,attack,Not fleeing,Guns
2554,2017-05-03,shot,gun,18.0,M,Black,Grand Rapids,MI,False,attack,Not fleeing,Guns
2555,2017-05-03,shot,gun,67.0,M,White,Peachtree City,GA,True,attack,Not fleeing,Guns
2556,2017-05-03,shot,knife,26.0,M,White,San Francisco,CA,False,attack,Not fleeing,Sharp objects
2561,2017-05-04,shot,gun,54.0,F,Hispanic,Katy,TX,True,other,Not fleeing,Guns
2557,2017-05-06,shot,toy weapon,15.0,M,White,San Diego,CA,True,attack,Not fleeing,Other unusual objects
2558,2017-05-07,shot,unknown,27.0,M,Black,Phenix City,AL,False,undetermined,Other,Unknown
2559,2017-05-07,shot,gun,26.0,M,Hispanic,Buffalo,NY,False,attack,Foot,Guns
2560,2017-05-07,shot,ax,62.0,M,White,Las Vegas,NV,True,other,Not fleeing,Blunt instruments
2562,2017-05-07,shot,gun,24.0,M,Black,Austin,TX,False,attack,Foot,Guns
2567,2017-05-08,shot,rock,32.0,M,Black,Rancho Cordova,CA,True,attack,Foot,Blunt instruments
2568,2017-05-08,shot,gun,29.0,M,White,Los Angeles,CA,False,attack,Not fleeing,Guns
2563,2017-05-09,shot,unknown,16.0,M,Hispanic,Bridgeport,CT,False,undetermined,Car,Unknown
2564,2017-05-09,shot,gun,25.0,M,Black,Jacksonville,FL,True,attack,Not fleeing,Guns
2565,2017-05-09,shot,gun,40.0,M,White,Westminster,CO,False,attack,Not fleeing,Guns
2566,2017-05-09,shot,unarmed,39.0,M,White,Lexington,SC,False,other,Foot,Unarmed
2569,2017-05-09,shot,gun,34.0,M,White,Tiffin,OH,False,attack,Not fleeing,Guns
2617,2017-05-09,shot,toy weapon,36.0,M,White,Brighton Township,MI,True,attack,Not fleeing,Other unusual objects
2570,2017-05-10,shot,knife,24.0,M,Black,Portland,OR,True,other,Foot,Sharp objects
2571,2017-05-10,shot,gun,50.0,F,Black,St. Louis,MO,False,attack,Not fleeing,Guns
2572,2017-05-10,shot and Tasered,unknown,50.0,M,White,Barona Indian Reservation,CA,False,other,Car,Unknown
2573,2017-05-11,shot,gun,37.11793090137039,M,Hispanic,Arlington,TX,False,attack,Not fleeing,Guns
2575,2017-05-12,shot,gun,30.0,M,White,Billings,MT,True,attack,Not fleeing,Guns
2577,2017-05-12,shot,unarmed,35.0,M,White,Baldwin County,AL,False,other,Not fleeing,Unarmed
2578,2017-05-12,shot,gun,46.0,M,White,Jupiter,FL,False,attack,Car,Guns
2574,2017-05-12,shot and Tasered,knife,51.0,M,Black,Philadelphia,PA,False,other,Not fleeing,Sharp objects
2576,2017-05-13,shot,gun,37.0,M,White,West Allis,WI,False,attack,Foot,Guns
2580,2017-05-13,shot,gun,41.0,M,Black,Columbia,MO,False,attack,Other,Guns
2579,2017-05-14,shot,gun,41.0,M,Hispanic,Kingman,AZ,False,attack,Car,Guns
2715,2017-05-14,shot,gun,48.0,M,White,Pulaski,VA,True,attack,Not fleeing,Guns
2581,2017-05-15,shot,gun,27.0,F,Black,Phoenix,AZ,False,other,Not fleeing,Guns
2582,2017-05-15,shot,gun,29.0,M,Black,Richmond,VA,False,other,Not fleeing,Guns
2583,2017-05-15,shot,gun,47.0,M,White,Johnson City,TN,True,attack,Other,Guns
2585,2017-05-15,shot,knife,34.0,M,Hispanic,Del Mar,CA,True,attack,Foot,Sharp objects
2589,2017-05-15,shot,crossbow,48.0,M,White,Wewoka,OK,False,attack,Not fleeing,Piercing objects
2586,2017-05-16,shot,gun,41.0,F,White,Washington,DC,False,attack,Not fleeing,Guns
2587,2017-05-16,shot,knife,25.0,M,Black,Tempe,AZ,False,other,Other,Sharp objects
2588,2017-05-16,shot,gun,24.0,M,Hispanic,Tustin,CA,True,attack,Not fleeing,Guns
2591,2017-05-16,shot,gun,38.0,M,White,Three Forks,MT,False,attack,Car,Guns
2590,2017-05-17,shot,unknown,28.0,M,White,Arlington,VA,False,attack,Car,Unknown
2592,2017-05-20,shot,fireworks,47.0,M,White,Lower Mount Bethel,PA,True,other,Not fleeing,Explosives
2593,2017-05-20,shot,gun,65.0,M,White,Belgrade,ME,False,attack,Not fleeing,Guns
2599,2017-05-20,shot,toy weapon,58.0,M,White,Pleasanton,CA,True,attack,Not fleeing,Other unusual objects
2594,2017-05-21,shot,gun,33.0,M,Black,Appleton,WI,False,attack,Not fleeing,Guns
2595,2017-05-21,shot,gun,43.0,M,White,Allentown,PA,False,attack,Car,Guns
2596,2017-05-21,shot,unarmed,24.0,M,Black,Converse,LA,False,attack,Not fleeing,Unarmed
2598,2017-05-21,shot,unarmed,37.0,M,Hispanic,Orlando,FL,False,attack,Not fleeing,Unarmed
2600,2017-05-22,shot,knife,31.0,M,White,Mountain Home,ID,False,attack,Not fleeing,Sharp objects
2602,2017-05-23,shot,gun,65.0,M,White,Pahrump,NV,False,attack,Not fleeing,Guns
2603,2017-05-23,shot,gun,59.0,M,White,San Francisco,CA,False,other,Not fleeing,Guns
2605,2017-05-23,shot,gun,74.0,M,White,Knoxville,TN,False,attack,Not fleeing,Guns
2601,2017-05-23,shot and Tasered,gun,21.0,M,Hispanic,Glendale,AZ,False,attack,Other,Guns
2604,2017-05-24,shot,unarmed,24.0,M,White,Canton,OH,True,attack,Not fleeing,Unarmed
2606,2017-05-24,shot,gun,37.11793090137039,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,Guns
2618,2017-05-25,shot,gun,23.0,M,White,Fairbanks,AK,False,attack,Car,Guns
2614,2017-05-26,shot,unarmed,59.0,M,Hispanic,San Rafael,NM,False,undetermined,Not fleeing,Unarmed
2615,2017-05-26,shot,gun,33.0,M,White,St. Louis,MO,True,attack,Not fleeing,Guns
2616,2017-05-26,shot,toy weapon,34.0,M,White,Tucson,AZ,True,attack,Not fleeing,Other unusual objects
2612,2017-05-27,shot,unknown,30.0,M,White,Oneida,TN,False,other,Car,Unknown
2610,2017-05-28,shot,gun,22.0,M,Black,Cary,NC,False,attack,Not fleeing,Guns
2607,2017-05-29,shot,gun,37.0,M,White,Arundel,ME,False,other,Not fleeing,Guns
2609,2017-05-29,shot,unknown,20.0,M,Hispanic,Vacaville,CA,False,attack,Car,Unknown
2631,2017-05-30,shot,gun,18.0,M,Hispanic,Salt Lake City,UT,False,attack,Car,Guns
2620,2017-05-31,shot,unknown,24.0,M,White,Hesperia,CA,False,attack,Other,Unknown
2621,2017-05-31,shot,gun,17.0,M,White,Centennial,CO,False,other,Other,Guns
2633,2017-06-01,shot,gun,27.0,M,Hispanic,Las Vegas,NV,True,attack,Not fleeing,Guns
2623,2017-06-02,shot,unknown,51.0,M,White,Yulee,FL,False,attack,Car,Unknown
2624,2017-06-02,shot,gun,29.0,M,Black,Abbeville,AL,False,attack,Not fleeing,Guns
2626,2017-06-02,shot,unarmed,34.0,M,Black,Petal,MS,False,attack,Not fleeing,Unarmed
2627,2017-06-02,shot,gun,18.0,M,Asian,Tulsa,OK,False,attack,Foot,Guns
2628,2017-06-02,shot,gun,17.0,M,Black,Chicago,IL,False,attack,Not fleeing,Guns
2634,2017-06-02,shot,gun,55.0,M,Hispanic,Laredo,TX,False,attack,Not fleeing,Guns
2625,2017-06-03,shot,gun,44.0,M,White,Avondale,AZ,False,attack,Not fleeing,Guns
2622,2017-06-04,shot,gun,27.0,M,White,Callahan,FL,False,attack,Other,Guns
2636,2017-06-04,shot,gun,66.0,M,White,Campo,CA,True,attack,Not fleeing,Guns
2632,2017-06-05,shot,gun,45.0,M,White,Bardstown,KY,False,attack,Car,Guns
2635,2017-06-05,shot,gun,47.0,M,Black,Miami,FL,False,other,Other,Guns
2637,2017-06-05,shot,gun,34.0,M,White,Lakes Wales,FL,False,attack,Other,Guns
2638,2017-06-05,shot,gun,37.0,M,Black,Gonzales County,TX,False,other,Other,Guns
2640,2017-06-06,shot,gun,54.0,M,White,Orrington,ME,False,attack,Not fleeing,Guns
2639,2017-06-07,shot,gun,21.0,M,Hispanic,Fresno,CA,False,attack,Other,Guns
2642,2017-06-07,shot,gun,21.0,M,White,St. Louis,MO,False,attack,Not fleeing,Guns
2644,2017-06-07,shot,gun,35.0,M,White,Dundalk,MD,False,attack,Not fleeing,Guns
2645,2017-06-07,shot,gun,75.0,M,White,Hudson,NC,True,attack,Not fleeing,Guns
2646,2017-06-08,shot,gun,33.0,F,White,Long Beach,CA,False,attack,Not fleeing,Guns
2647,2017-06-08,shot,gun,45.0,M,Hispanic,Bakersfield,CA,False,attack,Not fleeing,Guns
2649,2017-06-08,shot,gun,48.0,M,White,Loveland,CO,False,attack,Other,Guns
2650,2017-06-08,shot,gun,58.0,M,White,Roland,OK,True,attack,Not fleeing,Guns
2648,2017-06-08,shot and Tasered,unarmed,30.0,M,Black,Philadelphia,PA,False,other,Foot,Unarmed
2652,2017-06-09,shot,gun,44.0,M,Hispanic,Lyons,IL,False,attack,Car,Guns
2653,2017-06-09,shot,gun,82.0,M,White,Miami,FL,True,attack,Other,Guns
2651,2017-06-09,shot and Tasered,knife,29.0,M,Black,Tulsa,OK,True,other,Not fleeing,Sharp objects
2654,2017-06-10,shot,knife,25.0,M,Other,Auburn,WA,False,other,Car,Sharp objects
2655,2017-06-10,shot,gun,53.0,M,White,North English,IA,False,other,Not fleeing,Guns
2660,2017-06-10,shot,knife,60.0,M,White,Abilene,TX,True,other,Not fleeing,Sharp objects
2661,2017-06-11,shot,unknown,19.0,M,Black,Milwaukee,WI,False,other,Car,Unknown
2658,2017-06-12,shot,gun,63.0,M,Hispanic,Plano,TX,False,attack,Not fleeing,Guns
2659,2017-06-12,shot,gun,50.0,M,White,Trosper,KY,False,attack,Not fleeing,Guns
2663,2017-06-12,shot,gun,35.0,M,White,Cade,LA,False,other,Not fleeing,Guns
2656,2017-06-12,shot and Tasered,knife,45.0,M,Hispanic,Selma,CA,False,other,Not fleeing,Sharp objects
2657,2017-06-13,shot,gun,24.0,M,White,Jerseyville,IL,False,attack,Foot,Guns
2662,2017-06-13,shot,gun,36.0,M,White,Hampton,NH,False,other,Not fleeing,Guns
2664,2017-06-13,shot,gun,35.0,M,Black,Baton Rouge,LA,False,other,Not fleeing,Guns
2665,2017-06-13,shot,gun,33.0,M,Black,St Louis,MO,False,attack,Not fleeing,Guns
2667,2017-06-14,shot,gun,66.0,M,White,Alexandria,VA,False,attack,Not fleeing,Guns
2668,2017-06-14,shot,knife,54.0,M,White,Somerville,TN,True,other,Not fleeing,Sharp objects
2666,2017-06-14,shot and Tasered,pen,20.0,M,Asian,Burien,WA,False,attack,Not fleeing,Piercing objects
2671,2017-06-15,shot,gun,40.0,M,White,Newton,NH,False,undetermined,Car,Guns
2669,2017-06-16,shot,gun,41.0,M,White,Water Valley,MS,False,attack,Car,Guns
2670,2017-06-16,shot,gun,30.0,M,Hispanic,Rialto,CA,False,other,Not fleeing,Guns
2676,2017-06-16,shot,machete,32.0,M,Hispanic,Madera,CA,True,other,Not fleeing,Sharp objects
2677,2017-06-16,shot,unarmed,24.0,F,White,Water Valley,MS,False,other,Car,Unarmed
2678,2017-06-16,shot,gun,37.0,M,White,Antioch,CA,False,other,Foot,Guns
2673,2017-06-17,shot,unknown,28.0,F,Hispanic,Montebello,CA,False,other,Not fleeing,Unknown
2674,2017-06-17,shot,gun,48.0,M,White,Rapid City,SD,False,attack,Not fleeing,Guns
2672,2017-06-18,shot,knife,30.0,F,Black,Seattle,WA,True,other,Not fleeing,Sharp objects
2675,2017-06-18,shot,gun,64.0,M,White,Waukesha,WI,True,other,Not fleeing,Guns
2680,2017-06-19,shot,gun,21.0,M,Native,Fairbanks,AK,True,attack,Foot,Guns
2681,2017-06-19,shot,gun,28.0,M,White,Dallas,TX,False,other,Not fleeing,Guns
2684,2017-06-20,shot,toy weapon,36.0,M,Hispanic,South Gate,CA,False,attack,Other,Other unusual objects
2685,2017-06-20,shot,gun,40.0,M,White,Franklin,TN,False,attack,Car,Guns
2686,2017-06-20,shot,gun,32.0,M,White,St. Clair Township,OH,True,attack,Other,Guns
2687,2017-06-20,shot,gun,50.0,M,White,Lehigh,KS,True,other,Not fleeing,Guns
2683,2017-06-20,shot and Tasered,knife,28.0,M,Hispanic,Las Vegas,NV,False,other,Not fleeing,Sharp objects
2688,2017-06-21,shot,unknown,33.0,M,White,Nevada,MO,False,undetermined,Car,Unknown
2690,2017-06-21,shot,knife,37.0,M,Hispanic,Millerton,OK,False,other,Not fleeing,Sharp objects
2691,2017-06-22,shot,unarmed,17.0,M,Hispanic,Palmdale,CA,False,other,Not fleeing,Unarmed
2693,2017-06-23,shot,gun,20.0,M,Hispanic,Hollywood Hills,CA,False,attack,Not fleeing,Guns
2704,2017-06-23,shot,unknown,34.0,M,Hispanic,Phoenix,AZ,False,attack,Car,Unknown
2699,2017-06-24,shot,gun,37.0,M,White,Florence,OR,True,attack,Car,Guns
2701,2017-06-24,shot,unknown,24.0,M,White,Deer Park,AL,False,other,Not fleeing,Unknown
2702,2017-06-24,shot,gun,47.0,M,White,Tulsa,OK,False,attack,Foot,Guns
2703,2017-06-24,shot,unknown,20.0,M,Black,Kent,WA,False,other,Car,Unknown
2692,2017-06-25,shot,gun,56.0,M,Black,North Charleston,SC,False,undetermined,Foot,Guns
2695,2017-06-25,shot,gun,24.0,M,Black,Oklahoma City,OK,False,attack,Not fleeing,Guns
2696,2017-06-25,shot,gun,47.0,M,White,Phoenix,AZ,False,attack,Not fleeing,Guns
2694,2017-06-26,shot,gun,36.0,M,Hispanic,Rowe,NM,True,attack,Not fleeing,Guns
2705,2017-06-27,shot and Tasered,gun,35.0,M,Hispanic,Amarillo,TX,False,attack,Foot,Guns
2718,2017-06-28,shot,screwdriver,37.0,M,Black,Nashville,TN,False,attack,Not fleeing,Piercing objects
2717,2017-06-29,shot,unarmed,45.0,M,Black,Indianapolis,IN,False,other,Car,Unarmed
2720,2017-06-29,shot,toy weapon,41.0,M,Hispanic,Burbank,CA,False,attack,Not fleeing,Other unusual objects
2723,2017-06-29,shot,unknown,23.0,M,Black,Marietta,GA,False,other,Not fleeing,Unknown
2724,2017-06-29,shot,Taser,37.0,M,Hispanic,Deltona,FL,False,other,Not fleeing,Electrical devices
2725,2017-06-30,shot,unarmed,23.0,M,White,Loveland,CO,False,attack,Foot,Unarmed
2726,2017-06-30,shot,gun,33.0,M,Hispanic,Westminster,CO,False,other,Foot,Guns
2727,2017-07-01,shot,gun,23.0,M,Hispanic,Glendale,AZ,False,other,Not fleeing,Guns
2730,2017-07-01,shot,gun,37.0,M,Black,Lawndale,IL,False,other,Not fleeing,Guns
2733,2017-07-01,shot,knife,19.0,M,Asian,Fort Collins,CO,True,other,Not fleeing,Sharp objects
2728,2017-07-02,shot,gun,39.0,M,White,Norfolk,VA,True,attack,Not fleeing,Guns
2729,2017-07-03,shot,gun,53.0,M,White,Spokane,WA,False,other,Not fleeing,Guns
2732,2017-07-03,shot,gun,51.0,M,White,Fishers,IN,True,attack,Not fleeing,Guns
2736,2017-07-03,shot,gun,25.0,M,White,Hillsboro,OR,False,attack,Foot,Guns
2738,2017-07-03,shot,gun,45.0,M,White,Bonaire,GA,False,undetermined,Not fleeing,Guns
2737,2017-07-04,shot,gun,28.0,M,Hispanic,Albuquerque,NM,False,undetermined,Other,Guns
2739,2017-07-04,shot,knife,36.0,M,Black,Vandalia,OH,False,attack,Not fleeing,Sharp objects
2740,2017-07-04,shot,unknown,32.0,M,Hispanic,Centerville,UT,True,undetermined,Car,Unknown
2741,2017-07-04,shot,gun,39.0,M,White,Belleville,IL,True,attack,Not fleeing,Guns
2750,2017-07-04,shot,gun,46.0,M,White,Richland,WA,False,other,Not fleeing,Guns
2926,2017-07-04,shot,gun,53.0,M,Native,Pleasant View,CO,False,attack,Not fleeing,Guns
2927,2017-07-04,shot,gun,42.0,M,Black,Antioch,CA,False,other,Car,Guns
2742,2017-07-05,shot,gun,34.0,M,Black,New York,NY,False,attack,Foot,Guns
2743,2017-07-05,shot,gun,29.0,F,White,Des Moines,IA,False,attack,Foot,Guns
2746,2017-07-05,shot,chainsaw,53.0,M,White,Maeystown,IL,False,other,Not fleeing,Sharp objects
2747,2017-07-05,shot,gun,45.0,M,White,Sallisaw,OK,False,attack,Not fleeing,Guns
2748,2017-07-05,shot,unarmed,24.0,M,Hispanic,Vista,CA,False,undetermined,Foot,Unarmed
2749,2017-07-05,shot,gun,51.0,M,White,Madison,ME,False,attack,Other,Guns
2744,2017-07-06,shot,unknown,35.0,M,Hispanic,Plant City,FL,False,other,Car,Unknown
2745,2017-07-06,shot,unarmed,27.0,M,Black,Mamou,LA,False,other,Not fleeing,Unarmed
2751,2017-07-07,shot,unarmed,33.0,M,Black,Marietta,GA,True,attack,Not fleeing,Unarmed
2752,2017-07-07,shot,unknown,16.0,M,White,Huntsville,AL,False,attack,Car,Unknown
2765,2017-07-07,shot,gun,30.0,M,Black,Columbus,OH,False,undetermined,Not fleeing,Guns
2757,2017-07-08,shot,knife,22.0,M,Asian,Lacey,WA,True,other,Not fleeing,Sharp objects
2758,2017-07-08,shot,knife,23.0,M,Black,Crescent City,FL,True,other,Not fleeing,Sharp objects
2760,2017-07-08,shot,gun,50.0,F,White,Newton Grove,NC,False,attack,Not fleeing,Guns
2753,2017-07-09,shot,gun,28.0,M,White,Uniontown,OH,False,attack,Not fleeing,Guns
2754,2017-07-09,shot,gun,34.0,M,White,Bainbridge Island,WA,False,attack,Not fleeing,Guns
2755,2017-07-09,shot,gun,24.0,M,Hispanic,Chicago,IL,False,attack,Foot,Guns
2761,2017-07-09,shot,gun,54.0,M,Black,Akron,OH,False,attack,Not fleeing,Guns
2762,2017-07-10,shot,unknown,26.0,M,White,Mt Airy,MD,False,attack,Not fleeing,Unknown
2764,2017-07-10,shot,gun,39.0,M,White,North Branch,MN,False,attack,Car,Guns
2766,2017-07-11,shot,gun,34.0,M,White,Milwaukee,WI,True,other,Car,Guns
2767,2017-07-11,shot,knife,27.0,M,White,Las Vegas,NV,True,undetermined,Other,Sharp objects
2768,2017-07-11,shot,gun,48.0,M,White,Poplar Bluff,MO,False,other,Not fleeing,Guns
2769,2017-07-11,shot,knife,47.0,M,Black,Leavenworth,KS,False,undetermined,Not fleeing,Sharp objects
2770,2017-07-11,shot,gun,54.0,M,White,Golden Valley,AZ,False,attack,Foot,Guns
2771,2017-07-12,shot,gun,33.0,M,Native,Oklahoma City,OK,False,attack,Not fleeing,Guns
2772,2017-07-12,shot,unknown,40.0,M,White,Lake View,SC,True,other,Not fleeing,Unknown
2773,2017-07-12,shot,blunt object,58.0,M,White,Grover Beach,CA,False,other,Not fleeing,Blunt instruments
2774,2017-07-13,shot,gun,55.0,M,White,Pima,AZ,False,undetermined,Other,Guns
2775,2017-07-13,shot,knife,47.0,M,White,Crystal Springs,FL,True,other,Not fleeing,Sharp objects
2776,2017-07-13,shot,knife,42.0,M,Hispanic,Goodyear,AZ,False,attack,Not fleeing,Sharp objects
2778,2017-07-15,shot,gun,29.0,M,Hispanic,Los Angeles,CA,False,undetermined,Foot,Guns
2779,2017-07-15,shot,unarmed,40.0,F,White,Minneapolis,MN,False,undetermined,Not fleeing,Unarmed
2780,2017-07-15,shot,gun,23.0,M,Black,Moreno Valley,CA,True,other,Not fleeing,Guns
2781,2017-07-15,shot,gun,23.0,M,White,Arlington,TX,False,attack,Foot,Guns
2782,2017-07-17,shot,gun,25.0,F,Black,Norfolk,VA,False,attack,Not fleeing,Guns
2783,2017-07-17,shot,gun,52.0,M,Hispanic,Las Cruces,NM,False,attack,Not fleeing,Guns
2784,2017-07-17,shot,gun,43.0,M,White,Culpeper,VA,False,attack,Car,Guns
2785,2017-07-17,shot,gun,37.0,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,Guns
2786,2017-07-18,shot,gun,32.0,M,White,Clay,AL,True,attack,Not fleeing,Guns
2787,2017-07-18,shot,gun,70.0,M,White,Springfield,OR,True,other,Not fleeing,Guns
2789,2017-07-19,shot,gun,24.0,M,White,Fair Oaks,CA,False,attack,Not fleeing,Guns
2790,2017-07-19,shot,knife,24.0,M,Hispanic,Santa Fe,NM,True,other,Not fleeing,Sharp objects
2791,2017-07-19,shot,unarmed,38.0,M,Other,Saginaw,MI,False,attack,Not fleeing,Unarmed
2792,2017-07-20,shot,gun,52.0,M,White,Neosho,MO,False,attack,Not fleeing,Guns
2793,2017-07-20,shot,gun,27.0,M,Black,St. Louis,MO,False,attack,Car,Guns
2794,2017-07-21,shot,knife,22.0,M,Hispanic,Santa Ana,CA,False,other,Not fleeing,Sharp objects
2797,2017-07-21,shot,gun,42.0,M,Hispanic,Mission,TX,False,attack,Foot,Guns
2795,2017-07-23,shot,toy weapon,49.0,M,White,Spencer,MA,False,attack,Car,Other unusual objects
2796,2017-07-23,shot,gun,59.0,M,White,Eau Claire,WI,True,attack,Not fleeing,Guns
2799,2017-07-23,shot,gun,41.0,M,Hispanic,Southaven,MS,False,attack,Not fleeing,Guns
2800,2017-07-23,shot,knife,34.0,M,White,Chico,CA,False,attack,Not fleeing,Sharp objects
2798,2017-07-24,shot,gun,31.0,M,White,St. Louis,MO,True,attack,Car,Guns
2801,2017-07-25,shot,ax,23.0,M,White,Richmond,VA,True,other,Foot,Blunt instruments
2802,2017-07-25,shot,gun,28.0,M,White,Jacksonville,FL,False,attack,Car,Guns
2803,2017-07-25,shot,gun,33.0,M,Hispanic,Avondale,AZ,True,attack,Not fleeing,Guns
2805,2017-07-25,shot,toy weapon,16.0,M,Black,Marion,AR,False,attack,Not fleeing,Other unusual objects
2804,2017-07-26,shot,gun,35.0,M,White,Phoenix,AZ,False,attack,Other,Guns
2806,2017-07-26,shot,gun,26.0,M,White,San Antonio,TX,False,attack,Not fleeing,Guns
2807,2017-07-26,shot,knife,62.0,F,White,Vero Beach,FL,True,attack,Not fleeing,Sharp objects
2808,2017-07-26,shot,unknown,25.0,M,Black,Dayton,OH,False,attack,Car,Unknown
2809,2017-07-27,shot,blunt object,25.0,M,Hispanic,Avenal,CA,False,attack,Not fleeing,Blunt instruments
2811,2017-07-27,shot,knife,31.0,M,White,Wenatchee,WA,False,other,Not fleeing,Sharp objects
2812,2017-07-27,shot,knife,35.0,M,Hispanic,Chowchilla,CA,False,attack,Not fleeing,Sharp objects
2816,2017-07-27,shot,gun,46.0,M,White,Los Angeles,CA,False,other,Not fleeing,Guns
2820,2017-07-27,shot,gun,39.0,M,Black,Homer,LA,False,attack,Car,Guns
2929,2017-07-27,shot,gun,26.0,M,White,Grand Terrace,CA,False,attack,Not fleeing,Guns
2813,2017-07-28,shot,unknown,37.0,M,Hispanic,Albuquerque,NM,False,attack,Car,Unknown
2819,2017-07-28,shot,knife,32.0,M,White,Glenville,NY,True,other,Not fleeing,Sharp objects
2822,2017-07-28,shot,gun,31.0,M,Black,Kansas City,MO,False,attack,Not fleeing,Guns
2818,2017-07-29,shot,gun,48.0,M,White,Melba,ID,False,attack,Car,Guns
2930,2017-07-29,shot,gun,29.0,M,Black,Norco,CA,False,attack,Car,Guns
2815,2017-07-31,shot,knife,32.0,M,Black,Brooklyn,NY,True,attack,Not fleeing,Sharp objects
2817,2017-07-31,shot,unarmed,28.0,M,Black,Oshkosh,WI,False,attack,Car,Unarmed
2823,2017-07-31,shot,gun,43.0,M,White,Albuquerque,NM,False,attack,Not fleeing,Guns
2824,2017-07-31,shot and Tasered,gun,39.0,M,Hispanic,Los Banos,CA,True,attack,Not fleeing,Guns
2825,2017-08-01,shot,unknown,37.0,M,Black,Waco,TX,False,attack,Car,Unknown
2827,2017-08-01,shot,gun,39.0,M,White,Visalia,CA,False,attack,Foot,Guns
2830,2017-08-01,shot,knife,42.0,M,White,Mt. Airy,NC,False,other,Not fleeing,Sharp objects
2832,2017-08-01,shot,gun,33.0,M,Hispanic,Yuba City,CA,False,attack,Not fleeing,Guns
2843,2017-08-01,shot,gun,25.0,M,Hispanic,Las Vegas,NV,True,attack,Not fleeing,Guns
2829,2017-08-02,shot,gun,29.0,M,Black,Coushatta,LA,True,attack,Not fleeing,Guns
2833,2017-08-02,shot,machete,45.0,M,Hispanic,Richmond,CA,False,attack,Car,Sharp objects
2834,2017-08-02,shot,gun,27.0,M,Black,Atlanta,GA,False,attack,Not fleeing,Guns
2854,2017-08-02,shot,unknown,28.0,M,White,Mannington,WV,False,other,Car,Unknown
2846,2017-08-03,shot,gun,57.0,M,White,Lima,OH,False,attack,Not fleeing,Guns
3060,2017-08-03,shot,gun,15.0,M,Black,Gary,IN,False,attack,Foot,Guns
